,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
323,englewood,,2016-03-03 15:29:13,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
324,englewood,,2016-03-03 15:23:03,1,0,State Saves Englewood Charter School Despite CPS Effort to Close It via @DNAinfoCHI https://t.co/s0kLZxJcLk
325,englewood,,2016-03-03 15:22:02,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
326,englewood,,2016-03-03 15:20:26,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
327,englewood,,2016-03-03 15:18:31,0,0,"Chiraq was complete bore! RT @DNAinfoCHI :@SpikeLee calls @chancetherapper a ""fraud"" rips local critics of #Chiraq https://t.co/QH3pSkyzAF"
328,englewood,,2016-03-03 15:18:30,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
329,englewood,,2016-03-03 15:16:22,0,0,"PHONEY Spike Lee FROM NY Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/SMxAvGfpk2"
330,englewood,,2016-03-03 15:15:10,0,0,"Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/K91krmo9At https://t.co/5tpY4aLEF1"
331,englewood,,2016-03-03 15:14:50,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
332,englewood,,2016-03-03 15:14:50,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
333,englewood,,2016-03-03 15:14:31,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
334,englewood,,2016-03-03 15:13:47,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
335,englewood,,2016-03-03 15:12:55,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
336,englewood,,2016-03-03 15:12:28,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
337,englewood,,2016-03-03 15:11:52,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
338,englewood,,2016-03-03 15:11:26,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
339,englewood,,2016-03-03 15:09:06,0,1,"RT @SHERMradio: RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/7rIyFDbk5E https://…"
340,englewood,,2016-03-03 15:08:08,0,1,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/7rIyFDbk5E https://t.co/8cECirSQpl"
341,englewood,,2016-03-03 15:04:23,0,60,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
342,englewood,,2016-03-03 15:04:21,0,2,"@ShaunKing Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.co/pYumY1f8Jg"
343,englewood,,2016-03-03 15:04:12,0,0,"@deray Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.co/Wv1IrcyP6X"
344,englewood,,2016-03-03 15:03:59,0,0,"@SpikeLee Calls @chancetherapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.co/21Uok58Y8H"
345,englewood,,2016-03-03 15:03:50,48,60,".@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL"
346,englewood,,2016-03-03 15:01:57,0,0,South Side Struggles With Abandoned Buildings: Demolish or Rehab?  via @DNAinfoCHI https://t.co/D9XAmq32Fp I vote DEMOLISH
347,englewood,,2016-03-03 14:39:42,0,5,"RT @stonedefenselaw: Man Was Drunk As He Blew Red Light, Caused Crash That Ejected Kids: Police https://t.co/AIf5L1sfau"
348,englewood,,2016-03-03 13:33:28,0,0,Englewood Groups Unite to Help Flint Water Crisis Victims via @DNAinfoCHI https://t.co/7UzVGTk4Gk
349,englewood,,2016-03-03 12:16:58,0,0,"720 W 61st St, Englewood, #Chicago #architecture https://t.co/tgobFGupyz"
350,englewood,,2016-03-03 11:39:05,0,10,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…
351,englewood,,2016-03-03 11:30:25,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
352,englewood,,2016-03-03 10:11:16,0,2,RT @chicagonewsnow: Man shot in West Englewood https://t.co/mUlJScHdZD #chicago https://t.co/Y8qlUrUZW8
353,englewood,,2016-03-03 10:04:55,0,0,Man shot in West Englewood - https://t.co/hzwVkhhOKK
354,englewood,,2016-03-03 10:04:55,0,0,Man shot in West Englewood https://t.co/Le1GW46CdV
355,englewood,,2016-03-03 10:04:55,0,0,Man shot in West Englewood - https://t.co/LPsF8zpVUV
356,englewood,,2016-03-03 10:04:42,0,0,Lincoln Report (Man shot in West Englewood)  https://t.co/LPsF8zHxjv https://t.co/tBcn8zTBcn
357,englewood,,2016-03-03 09:13:48,1,0,chicagonewsnow: Man shot in West Englewood https://t.co/i9ub2lccWH #chicago https://t.co/rX0xLqg92q
358,englewood,,2016-03-03 09:11:59,1,0,chicagonewsnow: Man shot in West Englewood https://t.co/R2z7hOUfDt #chicago https://t.co/EoeCyODxaW
359,englewood,,2016-03-03 08:56:56,0,10,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…
360,englewood,,2016-03-03 08:55:08,2,2,Man shot in West Englewood https://t.co/mUlJScHdZD #chicago https://t.co/Y8qlUrUZW8
361,englewood,,2016-03-03 07:53:59,0,0,Man shot in West Englewood https://t.co/Lqa9xaHGRR
362,englewood,,2016-03-03 07:47:02,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
363,englewood,,2016-03-03 07:46:38,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
364,englewood,,2016-03-03 07:44:42,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
365,englewood,,2016-03-03 07:12:45,0,3,RT @ChiraqHomicide: Man and woman shot while visiting slain family member's memorial https://t.co/tV7LDO3A0q https://t.co/mB4bwcslyP #Chiraq
366,englewood,,2016-03-03 05:55:08,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
367,englewood,,2016-03-03 05:10:25,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
368,englewood,,2016-03-03 05:08:22,0,5,"RT @stonedefenselaw: Man Was Drunk As He Blew Red Light, Caused Crash That Ejected Kids: Police https://t.co/AIf5L1sfau"
369,englewood,,2016-03-03 04:58:55,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
370,englewood,,2016-03-03 04:57:27,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
371,englewood,,2016-03-03 04:53:47,0,12,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…
372,englewood,,2016-03-03 04:49:39,2,12,#BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https://t.co/82VjeAXnXC
373,englewood,,2016-03-03 03:46:07,0,0,"chicagonewsnow: Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/tJzzB7uWIw #chicago https://t.co/a1geiWOAI5"
374,englewood,,2016-03-03 03:45:00,0,0,"chicagonewsnow: Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/Ix71jc5bFU #chicago https://t.co/1phHkZxsnt"
375,englewood,,2016-03-03 03:43:48,0,2,"RT @chicagonewsnow: Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/cCHKf77Q1S #chicago https://t.co/MguXSorz…"
376,englewood,,2016-03-03 03:39:11,0,3,"RT @IHSAScoreZone: #IHSA BKB/3A Chicago (C. Vocational) 66, Chicago (Urban Prep/Englewood) 55 @PlaySmartHard"
377,englewood,,2016-03-03 03:38:18,0,2,"RT @chicagonewsnow: Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/cCHKf77Q1S #chicago https://t.co/MguXSorz…"
378,englewood,,2016-03-03 03:38:08,0,2,"Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/cCHKf77Q1S #chicago https://t.co/MguXSorzFF"
379,englewood,,2016-03-03 03:29:53,0,0,Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/tvxcobLZiV
380,englewood,,2016-03-03 03:16:50,0,0,"For Updates &amp; more...
Visit @LouDGangUSA https://t.co/kt9RtIT10w
#LouDGangUSA #Chicago #music #Englewood #rap #hi... https://t.co/sKzuOMJqWy"
381,englewood,,2016-03-03 03:10:05,0,4,"RT @DNAinfoCHI: Man and woman shot while visiting slain family member's memorial in #Englewood, police say https://t.co/8tBIRSL3s3 https://…"
382,englewood,,2016-03-03 03:06:15,2,0,"@tim_mccarthy9 @LB3__ you guys aren't talking about my buddy from Englewood, Chicago are you??"
383,englewood,,2016-03-03 02:54:20,0,3,"RT @IHSAScoreZone: #IHSA BKB/3A Chicago (C. Vocational) 66, Chicago (Urban Prep/Englewood) 55 @PlaySmartHard"
384,englewood,,2016-03-03 02:47:35,0,0,South Side Struggles With Abandoned Buildings: Demolish or Rehab? - Englewood - https://t.co/2oaRWyr57h Chicago https://t.co/0Y40rorzjV
385,englewood,,2016-03-03 02:47:19,0,0,South Side Struggles With Abandoned Buildings: Demolish or Rehab? https://t.co/xRNncDMC9t
386,englewood,,2016-03-03 02:47:10,0,3,RT @ChiraqHomicide: Man and woman shot while visiting slain family member's memorial https://t.co/tV7LDO3A0q https://t.co/mB4bwcslyP #Chiraq
387,englewood,,2016-03-03 02:46:11,0,0,chicagonewsnow: Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/grIo5awLYr #c… https://t.co/8XjsaSamI5
388,englewood,,2016-03-03 02:44:54,0,0,chicagonewsnow: Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/X3Rb0Ediye #c… https://t.co/i4NfdBPSSy
389,englewood,,2016-03-03 02:35:46,0,3,"RT @IHSAScoreZone: #IHSA BKB/3A Chicago (C. Vocational) 66, Chicago (Urban Prep/Englewood) 55 @PlaySmartHard"
390,englewood,,2016-03-03 02:35:24,0,1,RT @chicagonewsnow: Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/oBO9XwV54q #chicago https://t.co/Gr…
391,englewood,,2016-03-03 02:35:14,1,1,Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/oBO9XwV54q #chicago https://t.co/Gr1QLgb95m
392,englewood,,2016-03-03 02:34:46,0,0,Man and woman shot while visiting slain family member's memorial https://t.co/kYDQZ0VWQh https://t.co/O2HqQb4pdE #Chiraq #chiraqradio #ch…
393,englewood,,2016-03-03 02:34:21,0,3,RT @ChiraqHomicide: Man and woman shot while visiting slain family member's memorial https://t.co/tV7LDO3A0q https://t.co/mB4bwcslyP #Chiraq
394,englewood,,2016-03-03 02:33:09,0,3,"#IHSA BKB/3A Chicago (C. Vocational) 66, Chicago (Urban Prep/Englewood) 55 @PlaySmartHard"
395,englewood,,2016-03-03 02:25:38,1,3,Man and woman shot while visiting slain family member's memorial https://t.co/tV7LDO3A0q https://t.co/mB4bwcslyP #Chiraq
396,englewood,,2016-03-03 02:15:23,0,0,"That prosecutor flipped out and lost it like a 1st Year TFA teacher in Englewood, Chicago!! 😂😂 @Peoplevsoj"
397,englewood,,2016-03-03 02:05:36,0,1,RT @dnainfo_breen: Man and woman shot while visiting slain family member's memorial https://t.co/k1IgiaKJsj https://t.co/DG6m4SGGrO
398,englewood,,2016-03-03 02:01:01,0,0,@ChiraqHomicide Man and woman shot while visiting slain family member's memorial https://t.co/k1IgiaKJsj https://t.co/DG6m4SGGrO
399,englewood,,2016-03-03 02:00:55,0,0,@SPOTNEWSonIG Man and woman shot while visiting slain family member's memorial https://t.co/k1IgiaKJsj https://t.co/DG6m4SGGrO
400,englewood,,2016-03-03 02:00:50,0,1,Man and woman shot while visiting slain family member's memorial https://t.co/k1IgiaKJsj https://t.co/DG6m4SGGrO
401,englewood,"{'type': 'Point', 'coordinates': [-104.95983959, 39.65441594]}",2016-03-03 01:41:03,0,0,"I'm at Patxi's Chicago Pizza in Englewood, CO https://t.co/zVn6Csd1dF"
402,englewood,,2016-03-03 01:26:06,0,239,RT @thickred3x: Part 1 of some Chicago Southside Englewood shit @kingLongLeg Loft! My camara man the shit... https://t.co/NfVtFqcdZL
403,englewood,,2016-03-03 01:09:13,0,4,"RT @DNAinfoCHI: Man and woman shot while visiting slain family member's memorial in #Englewood, police say https://t.co/8tBIRSL3s3 https://…"
404,englewood,,2016-03-03 00:58:35,0,4,"RT @DNAinfoCHI: Man and woman shot while visiting slain family member's memorial in #Englewood, police say https://t.co/8tBIRSL3s3 https://…"
405,englewood,,2016-03-03 00:56:47,0,4,"RT @DNAinfoCHI: Man and woman shot while visiting slain family member's memorial in #Englewood, police say https://t.co/8tBIRSL3s3 https://…"
406,englewood,,2016-03-03 00:56:01,5,4,"Man and woman shot while visiting slain family member's memorial in #Englewood, police say https://t.co/8tBIRSL3s3 https://t.co/Dkh6zmeWMq"
407,englewood,,2016-03-03 00:39:32,0,239,RT @thickred3x: Part 1 of some Chicago Southside Englewood shit @kingLongLeg Loft! My camara man the shit... https://t.co/NfVtFqcdZL
408,englewood,,2016-03-03 00:26:48,0,0,"@AngelaSimmons , my first promotion was at 63D Western Englewood Chicago, they gave me a radar gun to set Pampers orders..."
409,englewood,,2016-03-03 00:18:32,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/6gHsYcsWVu #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
410,englewood,,2016-03-03 00:08:55,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House via @DNAinfoCHI https://t.co/VcvcnkkGLL"
411,englewood,,2016-03-03 00:00:25,1,1,Chicago stand up.. DRose.. knees lookin good tonight.. 👴🏾 #southside #englewood #iusetohoop #handleswascrazythough https://t.co/GgBnCl8Oig
412,englewood,,2016-03-02 23:29:55,0,0,"Retweeted Chicago Tribune (@chicagotribune):

Englewood resident vows to fight railroad's eminent domain lawsuits... https://t.co/tPX7pX0MDb"
413,englewood,,2016-03-02 22:53:16,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House https://t.co/kLcFGRkqq5 https://t.co/rrRGOyV7lx"
414,englewood,,2016-03-02 22:16:44,0,0,"#chicago #news In Englewood, railroad presses on with freight yard project https://t.co/AWrghZtRPI"
415,englewood,,2016-03-02 22:03:06,0,0,"In Englewood, railroad presses on with freight yard project: The neighborhood around Steven Rogers'… https://t.co/L2vbeLIFzF #Chicago #News"
416,englewood,,2016-03-02 21:54:05,0,2,"RT @CSTbreaking: Man, woman shot in Englewood https://t.co/zUwGiuh3da"
417,englewood,,2016-03-02 21:47:28,0,2,"RT @CSTbreaking: Man, woman shot in Englewood https://t.co/zUwGiuh3da"
418,englewood,,2016-03-02 21:45:49,0,2,"Man, woman shot in Englewood https://t.co/zUwGiuh3da"
419,englewood,,2016-03-02 21:38:23,0,0,@VBogliacino - Can we get live video feeds so we can watch the #HungerGames today in #Englewood? #Chicago #Baltimore #Ferguson #Popcorn
420,englewood,,2016-03-02 20:31:24,0,10,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…
421,englewood,,2016-03-02 20:31:11,0,4,RT @DNAinfoCHI: What's the best way to solve the South Side's vacant house problem: rehabs or demolitions? https://t.co/0JkeLLiycC https://…
422,englewood,,2016-03-02 20:28:49,0,10,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…
423,englewood,,2016-03-02 20:25:27,0,10,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…
424,englewood,,2016-03-02 20:24:15,0,10,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…
425,englewood,,2016-03-02 20:23:01,19,10,Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4EdNZy
426,englewood,,2016-03-02 20:11:21,0,0,South Side Struggles With Abandoned Buildings: Demolish or Rehab?  via @DNAinfoCHI https://t.co/LahXsRJqzy
427,englewood,,2016-03-02 19:52:55,0,5,"RT @stonedefenselaw: Man Was Drunk As He Blew Red Light, Caused Crash That Ejected Kids: Police https://t.co/AIf5L1sfau"
428,englewood,,2016-03-02 19:36:26,0,4,RT @DNAinfoCHI: What's the best way to solve the South Side's vacant house problem: rehabs or demolitions? https://t.co/0JkeLLiycC https://…
429,englewood,,2016-03-02 19:27:57,0,0,South Side Struggles with Abandoned Buildings: Demolish or Rehab?  via @DNAinfoCHI https://t.co/7qyFLNd4rA
430,englewood,,2016-03-02 19:22:49,0,4,RT @DNAinfoCHI: What's the best way to solve the South Side's vacant house problem: rehabs or demolitions? https://t.co/0JkeLLiycC https://…
431,englewood,,2016-03-02 18:39:42,0,3,RT @d_holli: South Side Chicago Struggles with Abandoned Buildings: Demolish or Rehab? https://t.co/yqIiCevrMU localw weigh in via @AndreaV…
432,englewood,,2016-03-02 18:38:10,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House https://t.co/gpWhoUT227 #art"
433,englewood,,2016-03-02 18:32:09,1,0,"@thickred3x Ur from Chicago huh, I came up in Englewood, I love supporting people that's from where I'm from ;)"
434,englewood,,2016-03-02 18:30:37,0,4,RT @DNAinfoCHI: What's the best way to solve the South Side's vacant house problem: rehabs or demolitions? https://t.co/0JkeLLiycC https://…
435,englewood,,2016-03-02 18:23:25,0,5,"RT @DNAinfoCHI: State saves Englewood, Bronzeville charter schools after CPS tries to close them https://t.co/nfh6lpb2aA https://t.co/83PeM…"
436,englewood,,2016-03-02 18:16:06,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House - DNAinfo https://t.co/3fzSwMElaZ"
437,englewood,,2016-03-02 18:05:07,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House - DNAinfo https://t.co/QYnMcDcPN3"
438,englewood,,2016-03-02 18:02:58,0,0,South Side Struggles with Abandoned Buildings: Demolish or Rehab?  via @DNAinfoCHI https://t.co/0kFS9nTRRk
439,englewood,,2016-03-02 18:02:13,0,1,RT @YouUglyOnSkype: I'm not even from Englewood anyway. Dats da only Chicago hood y'all know. I'm from Woodlawn. Lmao shut up goofy ass nig…
440,englewood,,2016-03-02 18:01:03,2,3,South Side Chicago Struggles with Abandoned Buildings: Demolish or Rehab? https://t.co/yqIiCevrMU localw weigh in via @AndreaVWatson12
441,englewood,,2016-03-02 17:59:06,0,0,@DANE_FLAIR deez outta town niggas goofy. They think Englewood da only hood in Chicago lmao
442,englewood,,2016-03-02 17:56:31,1,1,I'm not even from Englewood anyway. Dats da only Chicago hood y'all know. I'm from Woodlawn. Lmao shut up goofy ass nigga @tyronewhite41
443,englewood,,2016-03-02 17:54:15,5,4,What's the best way to solve the South Side's vacant house problem: rehabs or demolitions? https://t.co/0JkeLLiycC https://t.co/M6LINubyoJ
444,englewood,,2016-03-02 17:52:09,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House - DNAinfo https://t.co/dhXyvz5ZHl"
445,englewood,,2016-03-02 17:41:30,0,5,"RT @DNAinfoCHI: State saves Englewood, Bronzeville charter schools after CPS tries to close them https://t.co/nfh6lpb2aA https://t.co/83PeM…"
446,englewood,,2016-03-02 17:37:12,0,0,"I been living in Illinois since July '15, Been staying in Englewood on the south side of #Chicago since the new year. #TwitterFingers"
447,englewood,,2016-03-02 17:35:15,0,5,"RT @DNAinfoCHI: State saves Englewood, Bronzeville charter schools after CPS tries to close them https://t.co/nfh6lpb2aA https://t.co/83PeM…"
448,englewood,,2016-03-02 17:34:03,0,5,"RT @DNAinfoCHI: State saves Englewood, Bronzeville charter schools after CPS tries to close them https://t.co/nfh6lpb2aA https://t.co/83PeM…"
449,englewood,,2016-03-02 17:33:27,0,5,"RT @DNAinfoCHI: State saves Englewood, Bronzeville charter schools after CPS tries to close them https://t.co/nfh6lpb2aA https://t.co/83PeM…"
450,englewood,,2016-03-02 17:32:32,2,5,"State saves Englewood, Bronzeville charter schools after CPS tries to close them https://t.co/nfh6lpb2aA https://t.co/83PeMY4RHA"
451,englewood,,2016-03-02 17:25:58,0,2,RT @mina_bloom_: should abandoned bldgs be demolished or rehabbed? powerful quote in @AndreaVWatson12 story: https://t.co/9LgveAXJTt https:…
452,englewood,,2016-03-02 17:19:09,1,2,should abandoned bldgs be demolished or rehabbed? powerful quote in @AndreaVWatson12 story: https://t.co/9LgveAXJTt https://t.co/cA867sg2MS
453,englewood,,2016-03-02 17:13:11,0,0,What a shame!!! https://t.co/BKjQweT019
454,englewood,,2016-03-02 17:06:50,0,0,"#GreatinEnglewood - Enjoy Art, Workshops and More at Englewood Art Gallery Open House via @DNAinfoCHI https://t.co/RdsDfdSIIG"
455,englewood,,2016-03-02 16:52:23,0,0,South Side Struggles with Abandoned Buildings: Demolish or Rehab?  via @DNAinfoCHI https://t.co/zgbKlB9FPG
456,englewood,"{'type': 'Point', 'coordinates': [-87.64472008, 41.77976089]}",2016-03-02 16:51:11,0,0,"#buyer #investment #chicago #realestate (@ Englewood in Chicago, IL) https://t.co/5CujWNGuH7"
457,englewood,,2016-03-02 16:20:32,0,0,"Drop Donald Trump off on the south side of Chicago, pls. Englewood, preferably."
458,englewood,,2016-03-02 16:20:10,0,0,"Enjoy Art, Workshops and More at Englewood Art Gallery Open House https://t.co/uEogoRaqyD https://t.co/FG5YlNw846"
459,englewood,,2016-03-02 14:00:37,0,1,"RT @tmwkenglewood: #GoodInEnglewood Alert:
All Greater Englewood Residents who purchased $1 Chicago vacant lots in the Large Lots... https:…"
460,englewood,,2016-03-02 13:35:44,3,1,"#GoodInEnglewood Alert:
All Greater Englewood Residents who purchased $1 Chicago vacant lots in the Large Lots... https://t.co/jl8B8Hgo7p"
