,Unnamed: 0,Community Area Mentioned,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Tweet Latitude,Tweet Longitude,sentiment,Compound
351,351,englewood,2016-03-03 16:40:35,0.0,0.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/gQ14PpG9Lq",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
352,352,englewood,2016-03-03 16:39:38,0.0,0.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/E9SAcnPIhb",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
353,353,englewood,2016-03-03 16:37:18,0.0,0.0,TIF Thursdays - How Would Rate the Use of the Englewood Neighborhood TIF? https://t.co/A26fhsXaes via @everyblock,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
354,354,englewood,2016-03-03 16:20:04,0.0,2.0,"RT @evanFmoore: Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/CaD5RTfuxL",0.0,0.0,"{'neg': 0.115, 'neu': 0.781, 'pos': 0.104, 'compound': -0.0516}",-0.0516
355,355,englewood,2016-03-03 16:19:58,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
356,356,englewood,2016-03-03 16:18:35,1.0,0.0,"""We have to be able to listen to other people and respect their views."" Too bad Spike Lee didn't get that message https://t.co/2YJtLgkXGM",0.0,0.0,"{'neg': 0.127, 'neu': 0.761, 'pos': 0.112, 'compound': -0.1027}",-0.1027
357,357,englewood,2016-03-03 16:15:04,0.0,2.0,"RT @evanFmoore: Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/CaD5RTfuxL",0.0,0.0,"{'neg': 0.115, 'neu': 0.781, 'pos': 0.104, 'compound': -0.0516}",-0.0516
358,358,englewood,2016-03-03 16:13:01,0.0,2.0,"Spike Lee Calls Chance the Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/CaD5RTfuxL",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
359,359,englewood,2016-03-03 15:56:07,1.0,0.0,So now you can't go to a memorial w/o getting shot? That's Chi-Whack https://t.co/C3iaIbQxWV,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
360,360,englewood,2016-03-03 15:54:56,0.0,0.0,I find it amusing that Spike Lee is so insistent on telling Chicagoans how to feel about their own city. https://t.co/0c3nwApw18,0.0,0.0,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.3818}",0.3818
361,361,englewood,2016-03-03 15:51:14,0.0,0.0,ENGLEWOOD chicago create savages Oms,0.0,0.0,"{'neg': 0.4, 'neu': 0.353, 'pos': 0.247, 'compound': -0.3182}",-0.3182
362,362,englewood,2016-03-03 15:49:29,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
363,363,englewood,2016-03-03 15:38:56,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
364,364,englewood,2016-03-03 15:34:20,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
365,365,englewood,2016-03-03 15:29:13,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
366,366,englewood,2016-03-03 15:23:03,1.0,0.0,State Saves Englewood Charter School Despite CPS Effort to Close It via @DNAinfoCHI https://t.co/s0kLZxJcLk,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
367,367,englewood,2016-03-03 15:22:02,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
368,368,englewood,2016-03-03 15:20:26,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
369,369,englewood,2016-03-03 15:18:31,0.0,0.0,"Chiraq was complete bore! RT @DNAinfoCHI :@SpikeLee calls @chancetherapper a ""fraud"" rips local critics of #Chiraq https://t.co/QH3pSkyzAF",0.0,0.0,"{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.5411}",-0.5411
370,370,englewood,2016-03-03 15:18:30,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
371,371,englewood,2016-03-03 15:16:22,0.0,0.0,"PHONEY Spike Lee FROM NY Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' via @DNAinfoCHI https://t.co/SMxAvGfpk2",0.0,0.0,"{'neg': 0.109, 'neu': 0.792, 'pos': 0.099, 'compound': -0.0516}",-0.0516
372,372,englewood,2016-03-03 15:15:10,0.0,0.0,"Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chi-Raq' https://t.co/K91krmo9At https://t.co/5tpY4aLEF1",0.0,0.0,"{'neg': 0.136, 'neu': 0.741, 'pos': 0.123, 'compound': -0.0516}",-0.0516
373,373,englewood,2016-03-03 15:14:50,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
374,374,englewood,2016-03-03 15:14:50,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
375,375,englewood,2016-03-03 15:14:31,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
376,376,englewood,2016-03-03 15:13:47,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
377,377,englewood,2016-03-03 15:12:55,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
378,378,englewood,2016-03-03 15:12:28,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
379,379,englewood,2016-03-03 15:11:52,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
380,380,englewood,2016-03-03 15:11:26,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
381,381,englewood,2016-03-03 15:09:06,0.0,1.0,"RT @SHERMradio: RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/7rIyFDbk5E https://…",0.0,0.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}",-0.296
382,382,englewood,2016-03-03 15:08:08,0.0,1.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/7rIyFDbk5E https://t.co/8cECirSQpl",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
383,383,englewood,2016-03-03 15:04:23,0.0,60.0,"RT @DNAinfoCHI: .@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296
384,384,englewood,2016-03-03 15:04:21,0.0,2.0,"@ShaunKing Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.co/pYumY1f8Jg",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
385,385,englewood,2016-03-03 15:04:12,0.0,0.0,"@deray Spike Lee Calls Chance The Rapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.co/Wv1IrcyP6X",0.0,0.0,"{'neg': 0.128, 'neu': 0.756, 'pos': 0.116, 'compound': -0.0516}",-0.0516
386,386,englewood,2016-03-03 15:03:59,0.0,0.0,"@SpikeLee Calls @chancetherapper 'Fraud,' Rips Local Critics of 'Chiraq' https://t.co/9JJ1sMQJ6d https://t.co/21Uok58Y8H",0.0,0.0,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",-0.296
387,387,englewood,2016-03-03 15:03:50,48.0,60.0,".@SpikeLee calls @chancetherapper a ""fraud,"" rips local critics of #Chiraq https://t.co/z3O29Z6yOc https://t.co/ywi1GZSGqL",0.0,0.0,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}",-0.296
388,388,englewood,2016-03-03 15:01:57,0.0,0.0,South Side Struggles With Abandoned Buildings: Demolish or Rehab?  via @DNAinfoCHI https://t.co/D9XAmq32Fp I vote DEMOLISH,0.0,0.0,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.6705}",-0.6705
389,389,englewood,2016-03-03 14:39:42,0.0,5.0,"RT @stonedefenselaw: Man Was Drunk As He Blew Red Light, Caused Crash That Ejected Kids: Police https://t.co/AIf5L1sfau",0.0,0.0,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",-0.6249
390,390,englewood,2016-03-03 13:33:28,0.0,0.0,Englewood Groups Unite to Help Flint Water Crisis Victims via @DNAinfoCHI https://t.co/7UzVGTk4Gk,0.0,0.0,"{'neg': 0.354, 'neu': 0.497, 'pos': 0.149, 'compound': -0.5719}",-0.5719
391,391,englewood,2016-03-03 12:16:58,0.0,0.0,"720 W 61st St, Englewood, #Chicago #architecture https://t.co/tgobFGupyz",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
392,392,englewood,2016-03-03 11:39:05,0.0,10.0,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…,0.0,0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215
393,393,englewood,2016-03-03 11:30:25,0.0,12.0,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
394,394,englewood,2016-03-03 10:11:16,0.0,2.0,RT @chicagonewsnow: Man shot in West Englewood https://t.co/mUlJScHdZD #chicago https://t.co/Y8qlUrUZW8,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
395,395,englewood,2016-03-03 10:04:55,0.0,0.0,Man shot in West Englewood - https://t.co/hzwVkhhOKK,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
396,396,englewood,2016-03-03 10:04:55,0.0,0.0,Man shot in West Englewood https://t.co/Le1GW46CdV,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
397,397,englewood,2016-03-03 10:04:55,0.0,0.0,Man shot in West Englewood - https://t.co/LPsF8zpVUV,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
398,398,englewood,2016-03-03 10:04:42,0.0,0.0,Lincoln Report (Man shot in West Englewood)  https://t.co/LPsF8zHxjv https://t.co/tBcn8zTBcn,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
399,399,englewood,2016-03-03 09:13:48,1.0,0.0,chicagonewsnow: Man shot in West Englewood https://t.co/i9ub2lccWH #chicago https://t.co/rX0xLqg92q,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
400,400,englewood,2016-03-03 09:11:59,1.0,0.0,chicagonewsnow: Man shot in West Englewood https://t.co/R2z7hOUfDt #chicago https://t.co/EoeCyODxaW,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
401,401,englewood,2016-03-03 08:56:56,0.0,10.0,RT @Food_Tank: Cafe hopes to build up Chicago's #Englewood with healthier food: https://t.co/mUCSG3dmuL @chicagotribune https://t.co/8Wok4E…,0.0,0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4215}",0.4215
402,402,englewood,2016-03-03 08:55:08,2.0,2.0,Man shot in West Englewood https://t.co/mUlJScHdZD #chicago https://t.co/Y8qlUrUZW8,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
403,403,englewood,2016-03-03 07:53:59,0.0,0.0,Man shot in West Englewood https://t.co/Lqa9xaHGRR,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
404,404,englewood,2016-03-03 07:47:02,0.0,12.0,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
405,405,englewood,2016-03-03 07:46:38,0.0,12.0,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
406,406,englewood,2016-03-03 07:44:42,0.0,12.0,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
407,407,englewood,2016-03-03 05:55:08,0.0,12.0,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
408,408,englewood,2016-03-03 05:10:25,0.0,12.0,RT @ProgsToday: #BlackLiveSmatter little to other blacks in Chicago ==&gt; Man and Woman Shot While at Memorial for Slain Family Member https:…,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
409,409,englewood,2016-03-03 05:08:22,0.0,5.0,"RT @stonedefenselaw: Man Was Drunk As He Blew Red Light, Caused Crash That Ejected Kids: Police https://t.co/AIf5L1sfau",0.0,0.0,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.6249}",-0.6249
410,410,englewood,2016-03-03 03:46:07,0.0,0.0,"chicagonewsnow: Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/tJzzB7uWIw #chicago https://t.co/a1geiWOAI5",0.0,0.0,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5423}",-0.5423
411,411,englewood,2016-03-03 03:38:18,0.0,2.0,"RT @chicagonewsnow: Englewood Drive-By Shooting Kills Man Monday Morning, Police Say https://t.co/cCHKf77Q1S #chicago https://t.co/MguXSorz…",0.0,0.0,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}",-0.5423
412,412,englewood,2016-03-03 03:29:53,0.0,0.0,Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/tvxcobLZiV,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
413,413,englewood,2016-03-03 02:54:20,0.0,3.0,"RT @IHSAScoreZone: #IHSA BKB/3A Chicago (C. Vocational) 66, Chicago (Urban Prep/Englewood) 55 @PlaySmartHard",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
414,414,englewood,2016-03-03 02:44:54,0.0,0.0,chicagonewsnow: Man and Woman Shot While at Memorial for Slain Family Member Wednesday https://t.co/X3Rb0Ediye #c… https://t.co/i4NfdBPSSy,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
415,415,englewood,2016-03-03 02:00:50,0.0,1.0,Man and woman shot while visiting slain family member's memorial https://t.co/k1IgiaKJsj https://t.co/DG6m4SGGrO,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
416,416,englewood,2016-03-03 00:56:47,0.0,4.0,"RT @DNAinfoCHI: Man and woman shot while visiting slain family member's memorial in #Englewood, police say https://t.co/8tBIRSL3s3 https://…",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
